status,character,skillType,rowType,officialLabel,baseLabel,baseLv10,officialLv10,multiplierCount,compositeOfficialLabel
unmapped_official,散华,共鸣解放,damage,技能伤害,,,809.48%,,
unmapped_official,散华,变奏技能,damage,技能伤害,,,139.17%,,
same,秋水,常态攻击,damage,第一段伤害,第一段伤害,31.81%,31.81%,20,
same,秋水,常态攻击,damage,第二段伤害,第二段伤害,53.02%,53.02%,20,
same,秋水,常态攻击,damage,第三段伤害,第三段伤害,47.72%*2,47.72%*2,20,
same,秋水,常态攻击,damage,第四段伤害,第四段伤害,50.37%*2,50.37%*2,20,
same,秋水,常态攻击,damage,第五段伤害,第五段伤害,179.73%,179.73%,20,
same,秋水,常态攻击,damage,瞄准伤害,瞄准伤害,35.79%,35.79%,20,
same,秋水,常态攻击,damage,瞄准完全蓄力伤害,瞄准完全蓄力伤害,80.52%,80.52%,20,
same,秋水,常态攻击,damage,闪避反击伤害,闪避反击伤害,214.12%,214.12%,20,
same,秋水,共鸣技能,damage,雾化弹伤害,雾化弹伤害,59.65%,59.65%,20,
same,秋水,共鸣回路,damage,雾化子弹伤害,雾化子弹伤害,59.65%,59.65%,20,
unmapped_official,秋水,共鸣解放,damage,技能伤害,,,397.62%,,
unmapped_official,秋水,变奏技能,damage,技能伤害,,,100.74%*3,,
same,丹瑾,常态攻击,damage,第一段伤害,第一段伤害,57.26%,57.26%,20,
same,丹瑾,常态攻击,damage,第二段伤害,第二段伤害,58.85%,58.85%,20,
same,丹瑾,常态攻击,damage,第三段伤害,第三段伤害,79.53%,79.53%,20,
same,丹瑾,常态攻击,damage,重击伤害,重击伤害,37.12%*3,37.12%*3,20,
same,丹瑾,常态攻击,damage,空中攻击伤害,空中攻击伤害,98.61%,98.61%,20,
unmapped_official,丹瑾,常态攻击,damage,极限闪避反击伤害,,,63.62%*3,,
same,丹瑾,共鸣技能,damage,赤华伤害,赤华伤害,38.18%*2,38.18%*2,20,
same,丹瑾,共鸣技能,damage,朱蚀一段伤害,朱蚀一段伤害,64.42%*2,64.42%*2,20,
same,丹瑾,共鸣技能,damage,朱蚀二段伤害,朱蚀二段伤害,59.65%*2,59.65%*2,20,
same,丹瑾,共鸣技能,damage,烬灭第一段伤害,烬灭第一段伤害,56.07%*2,56.07%*2,20,
same,丹瑾,共鸣技能,damage,烬灭第二段伤害,烬灭第二段伤害,42.95%*3,42.95%*3,20,
same,丹瑾,共鸣技能,damage,烬灭第三段伤害,烬灭第三段伤害,64.42%*3,64.42%*3,20,
same,丹瑾,共鸣回路,damage,缭乱伤害,缭乱伤害,59.65%*7,59.65%*7,20,
same,丹瑾,共鸣回路,damage,纷落伤害,纷落伤害,178.93%,178.93%,20,
same,丹瑾,共鸣回路,damage,满能缭乱伤害,满能缭乱伤害,143.15%*7,143.15%*7,20,
same,丹瑾,共鸣回路,damage,满能纷落伤害,满能纷落伤害,429.43%,429.43%,20,
unmapped_official,丹瑾,共鸣回路,healing,缭乱治疗量,,,36,,
same,丹瑾,共鸣解放,damage,连续攻击伤害,连续攻击伤害,49.09%*8,49.09%*8,20,
same,丹瑾,共鸣解放,damage,绯刹爆发伤害,绯刹爆发伤害,392.65%,392.65%,20,
unmapped_official,丹瑾,变奏技能,damage,技能伤害,,,49.71%*4,,
same,莫特斐,常态攻击,damage,第一段伤害,第一段伤害,48.30%,48.30%,20,
same,莫特斐,常态攻击,damage,第二段伤害,第二段伤害,40.78%*2,40.78%*2,20,
same,莫特斐,常态攻击,damage,第三段伤害,第三段伤害,107.30%,107.30%,20,
same,莫特斐,常态攻击,damage,第四段伤害,第四段伤害,21.02%*4+126.93%,21.02%*4+126.93%,20,
same,莫特斐,常态攻击,damage,瞄准伤害,瞄准伤害,97.70%,97.70%,20,
same,莫特斐,常态攻击,damage,瞄准完全蓄力伤害,瞄准完全蓄力伤害,167.01%,167.01%,20,
same,莫特斐,常态攻击,damage,空中攻击第一段伤害,空中攻击第一段伤害,23.25%,23.25%,20,
same,莫特斐,常态攻击,damage,空中攻击第二段伤害,空中攻击第二段伤害,23.25%,23.25%,20,
same,莫特斐,常态攻击,damage,闪避反击伤害,闪避反击伤害,194.98%,194.98%,20,
unmapped_official,莫特斐,共鸣技能,damage,技能伤害,,,208.76%,,
same,莫特斐,共鸣回路,damage,怒火赋格伤害,怒火赋格伤害,326.05%,326.05%,20,
unmapped_official,莫特斐,共鸣解放,damage,暴烈终曲技能伤害,,,159.05%,,
same,莫特斐,共鸣解放,damage,加强音伤害,加强音伤害,31.81%,31.81%,20,
unmapped_official,莫特斐,变奏技能,damage,技能伤害,,,168.99%,,
same,渊武,常态攻击,damage,第一段伤害,第一段伤害,49.11%,49.11%,20,
same,渊武,常态攻击,damage,第二段伤害,第二段伤害,51.81%*2,51.81%*2,20,
same,渊武,常态攻击,damage,第三段伤害,第三段伤害,21.84%*2+32.76%*2,21.84%*2+32.76%*2,20,
same,渊武,常态攻击,damage,第四段伤害,第四段伤害,51.81%*2,51.81%*2,20,
same,渊武,常态攻击,damage,第五段伤害,第五段伤害,49.11%*2+65.48%,49.11%*2+65.48%,20,
same,渊武,常态攻击,damage,重击伤害,重击伤害,159.05%,159.05%,20,
same,渊武,常态攻击,damage,空中攻击伤害,空中攻击伤害,98.61%,98.61%,20,
same,渊武,常态攻击,damage,闪避反击伤害,闪避反击伤害,114.52%*2,114.52%*2,20,
unmapped_official,渊武,共鸣技能,damage,技能伤害,,,23.86%防御,,
equivalent,渊武,共鸣技能,damage,雷之楔协同攻击伤害,雷之楔协同攻击伤害,7.96%,7.96%防御,20,
equivalent,渊武,共鸣技能,damage,雷之楔引爆伤害,雷之楔引爆伤害,59.65%,59.65%防御,20,
equivalent,渊武,共鸣技能,damage,万壑雷伤害,万壑雷伤害,108.54%,108.54%防御,20,
equivalent,渊武,共鸣回路,damage,掀雷伤害,掀雷伤害,39.77%,39.77%防御,20,
equivalent,渊武,共鸣回路,damage,雷厉风行普攻第一段伤害,雷厉风行普攻第一段伤害,24.56%,24.56%防御,20,
equivalent,渊武,共鸣回路,damage,雷厉风行普攻第二段伤害,雷厉风行普攻第二段伤害,25.91%*2,25.91%*2防御,20,
equivalent,渊武,共鸣回路,damage,雷厉风行普攻第三段伤害,雷厉风行普攻第三段伤害,10.92%*2+16.38%*2,(10.92%*2+16.38%*2)防御,20,
equivalent,渊武,共鸣回路,damage,雷厉风行普攻第四段伤害,雷厉风行普攻第四段伤害,11.46%*5,11.46%*5防御,20,
equivalent,渊武,共鸣回路,damage,雷厉风行普攻第五段伤害,雷厉风行普攻第五段伤害,16.37%*3+32.74%,(16.37%*3+32.74%)防御,20,
equivalent,渊武,共鸣回路,damage,雷厉风行重击伤害,雷厉风行重击伤害,31.02%,31.02%防御,20,
equivalent,渊武,共鸣回路,damage,蹑风追雷伤害,蹑风追雷伤害,31.02%+20.68%*2,(31.02%+20.68%*2)防御,20,
equivalent,渊武,共鸣回路,damage,雷厉风行闪避反击伤害,雷厉风行闪避反击伤害,43.27%+32.45%*2,(43.27%+32.45%*2)防御,20,
unmapped_official,渊武,共鸣解放,damage,技能伤害,,,174.96%*2防御,,
unmapped_official,渊武,变奏技能,damage,技能伤害,,,63.62%防御,,
same,桃祈,常态攻击,damage,第一段伤害,第一段伤害,90.15%,90.15%,20,
same,桃祈,常态攻击,damage,第二段伤害,第二段伤害,84.84%,84.84%,20,
same,桃祈,常态攻击,damage,第三段伤害,第三段伤害,111.34%,111.34%,20,
same,桃祈,常态攻击,damage,第四段伤害,第四段伤害,270.39%,270.39%,20,
same,桃祈,常态攻击,damage,重击攻击伤害,重击攻击伤害,220.37%,220.37%,20,
same,桃祈,常态攻击,damage,重击时伤害减免,重击时伤害减免,35%,35%,10,
equivalent,桃祈,常态攻击,damage,后发制人伤害,后发制人伤害,78.7%,78.70%防御,20,
same,桃祈,常态攻击,damage,空中攻击伤害,空中攻击伤害,123.27%,123.27%,20,
same,桃祈,常态攻击,damage,闪避反击伤害,闪避反击伤害,248.52%,248.52%,20,
unmapped_official,桃祈,共鸣技能,damage,技能伤害,,,134.92%防御,,
equivalent,桃祈,共鸣回路,damage,御反之隙第一段伤害,御反之隙第一段伤害,86.2%,86.2%防御,20,
equivalent,桃祈,共鸣回路,damage,御反之隙第二段伤害,御反之隙第二段伤害,110.93%,110.93%防御,20,
equivalent,桃祈,共鸣回路,damage,御反之隙第三段伤害,御反之隙第三段伤害,145.41%,145.41%防御,20,
unmapped_official,桃祈,共鸣解放,damage,技能伤害,,,449.71%防御,,
unmapped_official,桃祈,变奏技能,damage,技能伤害,,,208.76%,,
unmapped_base,今汐,共鸣技能,,,流光夕影,19.46%*4+77.84%,,19,
unmapped_base,今汐,共鸣解放,,,移岁诛邪,499.81%+1166.22%,,19,
unmapped_base,今汐,变奏技能,,,蟠龙清辉,159.05%,,19,
unmapped_base,今汐,共鸣回路,,,每点【韶光】增加倍率,44.54%,,19,
unmapped_base,散华,常态攻击,,,闪避反击伤害,167.01%,,20,
unmapped_base,散华,共鸣技能,,,朔雪永冻,359.85%,,20,
unmapped_base,散华,共鸣解放,,,焦瞑冻土,809.48%,,20,
unmapped_base,散华,变奏技能,,,凛刺,139.17%,,20,
unmapped_base,凌阳,共鸣解放,,,奋进·狮子奋迅，俱足万行,397.62%,,20,
unmapped_base,凌阳,变奏技能,,,出洞·睡狮蛰醒,99.41%*2,,20,
unmapped_base,折枝,变奏技能,,,柔翰生辉,86.16%*3,,19,
unmapped_base,釉瑚,共鸣技能,,,匣中问祯,156.46%,,20,
unmapped_base,釉瑚,共鸣解放,,,如意卜,327.19%,,20,
unmapped_base,釉瑚,变奏技能,,,遂心匣,89.47%+109.35%,,20,
unmapped_base,珂莱塔,共鸣技能,,,暴力美学,144.11%+144.11%,,20,
unmapped_base,珂莱塔,共鸣解放,,,新浪潮时代,402.71%,,20,
unmapped_base,珂莱塔,变奏技能,,,入冬叹调,178.93%+59.65%*2,,20,
unmapped_base,绯雪,变奏技能,,,霜锋,156.15%,,20,
unmapped_base,白芷,共鸣技能,,,应急预案,15.94%,,20,
unmapped_base,白芷,变奏技能,,,覆雪流盈,79.53%,,20,
unmapped_base,长离,常态攻击,,,重击,28.99%*3+37.27%,,19,
unmapped_base,长离,常态攻击,,,空中重击,123.27%,,19,
unmapped_base,长离,常态攻击,,,闪避反击,82.64%*3,,19,
unmapped_base,长离,共鸣解放,,,离火照丹心,1212.75%,,19,
unmapped_base,长离,变奏技能,,,天道持枢,44.50%+25.96%*4,,19,
unmapped_base,安可,常态攻击,,,空中攻击,123.26%,,20,
unmapped_base,安可,变奏技能,,,咩咩帮手,198.81%,,20,
unmapped_base,炽霞,常态攻击,,,闪避反击伤害,339.97%,,20,
unmapped_base,炽霞,共鸣技能,,,咻咻斗意,31.81%*8,,20,
unmapped_base,炽霞,共鸣解放,,,炽烈焰火,954.29%+57.84%*11,,20,
unmapped_base,炽霞,变奏技能,,,堂堂登场,49.21%*2+24.61%*4,,20,
unmapped_base,莫特斐,共鸣技能,,,激昂变奏,208.76%,,20,
unmapped_base,莫特斐,共鸣解放,,,暴烈终曲伤害,159.05%,,20,
unmapped_base,莫特斐,变奏技能,,,不协和音,168.99%,,20,
unmapped_base,布兰特,共鸣技能,,,起锚！,200.35%+133.57%,,20,
unmapped_base,布兰特,共鸣解放,,,直到世界尽头,85.06%*4+340.21%,,20,
unmapped_base,布兰特,变奏技能,,,为我！,202.79%+50.70%,,20,
unmapped_base,露帕,共鸣技能,,,围猎,140.77%,,20,
unmapped_base,露帕,共鸣解放,,,荣光欢酣于火,820.44%,,20,
unmapped_base,露帕,变奏技能,,,你在看哪里？,29.76%+42.16%*4,,20,
unmapped_base,莫宁,共鸣解放,,,临界协议,522.33%,,20,
unmapped_base,莫宁,变奏技能,,,归敛,202.79%,,20,
unmapped_base,卡卡罗,共鸣解放,,,幻影蚀刻,596.43%,,20,
unmapped_base,卡卡罗,共鸣解放,,,猎犬剑技·狂噬影狱第一段,88.07%,,20,
unmapped_base,卡卡罗,共鸣解放,,,猎犬剑技·狂噬影狱第二段,35.23%*2+52.84%*2,,20,
unmapped_base,卡卡罗,共鸣解放,,,猎犬剑技·狂噬影狱第三段,163.84%,,20,
unmapped_base,卡卡罗,共鸣解放,,,猎犬剑技·狂噬影狱第四段,34.82%*6,,20,
unmapped_base,卡卡罗,共鸣解放,,,猎犬剑技·狂噬影狱第五段,150.19%*2,,20,
unmapped_base,卡卡罗,变奏技能,,,全境通缉,39.77%*2+59.65%*2,,20,
unmapped_base,吟霖,共鸣解放,,,破天雷灭击,116.56%*7,,20,
unmapped_base,吟霖,变奏技能,,,狂雷飓风,14.32%*10,,20,
unmapped_base,渊武,共鸣技能,,,拳震凌武,23.86%,,20,
unmapped_base,渊武,共鸣解放,,,寂土重明,174.96%*2,,20,
unmapped_base,渊武,变奏技能,,,轰雷,63.62%,,20,
unmapped_base,相里要,共鸣技能,,,基本推衍,198.81%,,20,
unmapped_base,相里要,变奏技能,,,正理,99.41%*2,,20,
unmapped_base,奥古斯塔,共鸣技能,,,斩锋,218.70%*3,,20,
unmapped_base,奥古斯塔,变奏技能,,,灼金的巡行,99.41%*2,,20,
unmapped_base,卜灵,变奏技能,,,召劾鬼神,131.10%,,20,
unmapped_base,忌炎,共鸣技能,,,枪扫风定,106.36%*4,,20,
unmapped_base,忌炎,变奏技能,,,攻其不备,198.81%,,20,
unmapped_base,鉴心,常态攻击,,,闪避反击伤害,40.83%*2+163.29%,,19,
unmapped_base,鉴心,变奏技能,,,掌息之要,33.80%*3+67.60%,,19,
unmapped_base,鉴心,共鸣回路,,,未达小周天最终盾量,831+35.83%,,20,
unmapped_base,鉴心,共鸣回路,,,小周天最终盾量,1662+71.66%,,20,
unmapped_base,鉴心,共鸣回路,,,大周天·内最终盾量,3325+143.33%,,20,
unmapped_base,鉴心,共鸣回路,,,大周天·外最终盾量,5539+238.78%,,20,
unmapped_base,漂泊者·气动,共鸣解放,,,万象归墟,536.79%,,20,
unmapped_base,漂泊者·气动,变奏技能,,,狂岚未尽,79.53%+119.29%,,20,
unmapped_base,秧秧,共鸣技能,,,流风载域,34.53%*4+207.19%,,19,
unmapped_base,秧秧,共鸣解放,,,朔风旋涌,46.58%*12+372.70%,,20,
unmapped_base,秧秧,变奏技能,,,湛蓝礼赞,79.52%*2,,20,
unmapped_base,秋水,常态攻击,,,空中攻击,59.65%,,20,
unmapped_base,秋水,共鸣技能,,,雾化幻影生命值,100%,,20,
unmapped_base,秋水,共鸣解放,,,雾里观花,397.62%,,20,
unmapped_base,秋水,共鸣解放,,,虚实之门攻击提升,10%,,20,
unmapped_base,秋水,变奏技能,,,虚晃一枪,66.27%*3,,20,
unmapped_base,秋水,共鸣回路,,,移动速度提升,40%,,20,
unmapped_base,夏空,共鸣技能,,,谐律速奏,40.39%*4,,20,
unmapped_base,夏空,变奏技能,,,携风吟游,189.11%,,20,
unmapped_base,卡提希娅,常态攻击,,,空中攻击,5.65%,,20,
unmapped_base,卡提希娅,常态攻击,,,空中攻击回收一剑,5.65%,,20,
unmapped_base,卡提希娅,常态攻击,,,空中攻击回收二剑,3.30%*3,,20,
unmapped_base,卡提希娅,常态攻击,,,空中攻击回收三剑,11.29%*3,,20,
unmapped_base,卡提希娅,共鸣技能,,,此剑以人之名,6.89%*3+8.86%,,20,
unmapped_base,尤诺,常态攻击,,,空中攻击,53.68%*2,,20,
unmapped_base,尤诺,常态攻击,,,月环·闪避反击,82.08%*2+84.57%,,20,
unmapped_base,尤诺,共鸣解放,,,溺失月海,1093.46%,,20,
unmapped_base,尤诺,变奏技能,,,照我以显,15.91%*7+47.72%,,20,
unmapped_base,仇远,共鸣技能,,,穿林打叶,71.84%*3,,20,
unmapped_base,仇远,共鸣解放,,,万钧一断,795.24%,,20,
unmapped_base,仇远,变奏技能,,,攻其必救,9.55%*5+47.72%+143.15%,,20,
unmapped_base,仇远,共鸣回路,,,答剑·弦歌不辍伤害,91.44%+91.44%+91.44%+91.44%+91.44%,,20,
unmapped_base,西格莉卡,共鸣解放,,,如那期望般！,861.43%,,20,
unmapped_base,西格莉卡,变奏技能,,,昭日的语源,163.42%,,20,
unmapped_base,漂泊者·衍射,常态攻击,,,闪避反击伤害,195.34%,,20,
unmapped_base,漂泊者·衍射,共鸣技能,,,浮声千斩,236.19%,,20,
unmapped_base,漂泊者·衍射,共鸣解放,,,回响奏鸣,198.81%+675.96%,,20,
unmapped_base,漂泊者·衍射,变奏技能,,,震声,168.99%,,20,
unmapped_base,维里奈,共鸣技能,,,扩繁试验,35.79%*3+71.58%,,20,
unmapped_base,维里奈,共鸣解放,,,草木生长,198.81%,,20,
unmapped_base,维里奈,变奏技能,,,蔓延,99.41%,,20,
unmapped_base,灯灯,常态攻击,,,黄灯·普攻,31.81%*3,,20,
unmapped_base,灯灯,常态攻击,,,飞星,63.62%,,20,
unmapped_base,灯灯,常态攻击,,,黄灯·下落攻击,95.43%,,20,
unmapped_base,灯灯,共鸣解放,,,啾啾专送,954.29%,,20,
unmapped_base,灯灯,变奏技能,,,专项派送,56.33%*3,,20,
unmapped_base,菲比,常态攻击,,,空中攻击伤害,46.23%*2,,20,
unmapped_base,菲比,共鸣技能,,,追寻光芒之所,62.63%*2,,20,
unmapped_base,菲比,共鸣技能,,,【镜之环】折射圣辉伤害,14.92%*2,,20,
unmapped_base,菲比,共鸣解放,,,启明之誓愿,401.60%,,20,
unmapped_base,菲比,变奏技能,,,金色恩典,198.81%,,20,
unmapped_base,赞妮,共鸣解放,,,普攻倍率提升,25%,,20,
unmapped_base,赞妮,变奏技能,,,即刻执行,24.24%*5+80.80%,,20,
unmapped_base,赞妮,共鸣回路,,,每点【焰光】增加倍率,9.95%,,20,
unmapped_base,千咲,共鸣解放,,,即刻·归无,954.29%,,20,
unmapped_base,千咲,变奏技能,,,鸣响·再临,95.43%,,20,
unmapped_base,千咲,共鸣回路,,,每点【锯环残响】增加倍率,2.59%,,20,
unmapped_base,千咲,共鸣回路,,,锯环·终结护盾量,3800+168.00%,,20,
unmapped_base,琳奈,常态攻击,,,绮彩巡游·闪避反击,184.20%,,20,
unmapped_base,琳奈,共鸣回路,,,普攻·幻光折跃·第1段,33.80%*3,,20,
unmapped_base,琳奈,共鸣回路,,,普攻·幻光折跃·第2段,16.90%*6,,20,
unmapped_base,琳奈,共鸣回路,,,普攻·幻光折跃·第3段,13.10%*8,,20,
unmapped_base,桃祈,共鸣技能,,,固若金汤,134.92%,,20,
unmapped_base,桃祈,共鸣技能,,,磐岩护壁减伤,15%,,10,
unmapped_base,桃祈,共鸣解放,,,不动如山,449.71%,,20,
unmapped_base,桃祈,变奏技能,,,携攻守阵,208.76%,,20,
unmapped_base,桃祈,共鸣回路,,,御反之隙第一段护盾,570+23.62%,,20,
unmapped_base,桃祈,共鸣回路,,,御反之隙第二段护盾,855+35.43%,,20,
unmapped_base,桃祈,共鸣回路,,,御反之隙第三段护盾,1425+59.06%,,20,
unmapped_base,丹瑾,常态攻击,,,闪避反击伤害,63.62%*3,,20,
unmapped_base,丹瑾,变奏技能,,,击雠,49.71%*4,,20,
unmapped_base,椿,共鸣解放,,,芳华绽烬,1202.81%,,20,
unmapped_base,椿,变奏技能,,,八千春秋,198.81%,,20,
unmapped_base,漂泊者·湮灭,共鸣技能,,,行刃,286.29%*2,,20,
unmapped_base,漂泊者·湮灭,共鸣解放,,,临渊死寂,1520.90%,,20,
unmapped_base,漂泊者·湮灭,变奏技能,,,化刹,198.81%,,20,
unmapped_base,洛可可,共鸣技能,,,高难度设计,61.47%*8,,20,
unmapped_base,洛可可,共鸣解放,,,即兴喜剧，开场,278.34%*3,,20,
unmapped_base,洛可可,变奏技能,,,佩洛，来帮忙,168.99%,,20,
unmapped_base,弗洛洛,共鸣技能,,,稍纵即逝的梦呓,105.97%*2,,20,
unmapped_base,弗洛洛,共鸣解放,,,谢幕伤害,465.22%,,20,
unmapped_base,陆·赫斯,共鸣解放,,,于永冻中释义,745.54%+49.71%*5,,20,
unmapped_base,陆·赫斯,变奏技能,,,注入黎明以前,72.67%*3,,20,
